first,11341,64,29
first,11359,64,57
first,11396,64,47
first,11406,64,35
first,11408,64,1
first,11444,64,49
first,11487,64,60
first,11490,64,60
first,11513,64,2
first,11515,64,42
first,11521,64,20
first,11619,64,16
first,11680,64,8
first,11699,64,17
first,11808,64,61
first,11817,64,52
first,11822,64,52
first,11859,64,51
first,11883,64,12
first,11894,64,3
first,11936,64,41
first,11950,64,41
first,11957,64,34
first,11982,64,4
first,11994,64,26
first,12001,64,50
first,12221,64,53
first,12239,64,64
first,12239,64,64
first,12265,64,9
first,12276,64,9
first,12318,64,49
first,12405,64,40
first,12419,64,55
first,12443,64,56
first,12486,64,44
first,12499,64,34
first,12528,64,45
first,12536,64,60
first,12540,64,52
first,12572,64,13
first,12585,64,53
first,12657,64,8
first,12677,64,50
first,12706,64,10
first,12715,64,1
first,12723,64,35
first,12726,64,34
first,12751,64,6
first,12770,64,36
first,12812,64,33
first,12820,64,32
first,12823,64,54
first,12828,64,7
first,12838,64,50
first,12853,64,2
first,12876,64,21
first,12896,64,37
first,12913,64,50
first,13000,64,34
first,13008,64,25
first,13030,64,54
first,13105,64,55
first,13173,64,62
first,13185,64,57
first,13194,64,37
first,13200,64,48
first,13220,64,45
first,13242,64,2
first,13273,64,1
first,13297,64,57
first,13307,64,32
first,13325,64,58
first,13361,64,50
first,13420,64,25
first,13458,64,36
first,13473,64,41
first,13505,64,62
first,13510,64,26
first,13537,64,12
first,13538,64,44
first,13571,64,62
first,13582,64,39
first,13593,64,7
first,13596,64,36
first,13605,64,6
first,13665,64,32
first,13673,64,8
first,13714,64,41
first,13768,64,53
first,13823,64,41
first,13861,64,27
first,13881,64,8
first,13900,64,36
first,13915,64,27
first,13924,64,29
first,13933,64,55
first,13967,64,44
first,14022,64,45
first,14035,64,36
first,14058,64,39
first,14134,64,48
first,14150,64,25
first,14198,64,37
first,14214,64,46
first,14219,64,17
first,14343,64,57
first,14371,64,48
first,14383,64,55
first,14386,64,57
first,14420,64,55
first,14426,64,62
first,14442,64,57
first,14501,64,45
first,14503,64,32
first,14505,64,31
first,14531,64,61
first,14692,64,12
first,14693,64,39
first,14708,64,6
first,14723,64,21
first,14749,64,38
first,14794,64,44
first,14805,64,26
first,14809,64,50
first,14828,64,19
first,14885,64,56
first,14913,64,48
first,14931,64,47
first,14960,64,6
first,14985,64,53
first,14988,64,58
first,14991,64,32
first,15072,64,37
first,15074,64,14
first,15101,64,36
first,15148,64,49
first,15152,64,12
first,15241,64,48
first,15303,64,51
first,15346,64,42
first,15368,64,2
first,15444,64,3
first,15468,64,4
first,15497,64,55
first,15513,64,45
first,15529,64,57
first,15562,64,5
first,15590,64,35
first,15621,64,30
first,15683,64,34
first,15702,64,40
first,15716,64,63
first,15733,64,59
first,15756,64,63
first,15767,64,61
first,15769,64,22
first,15811,64,52
first,15815,64,54
first,15825,64,48
first,15836,64,58
first,15837,64,50
first,15841,64,59
first,15848,64,51
first,15874,64,23
first,15916,64,62
first,15975,64,46
first,16002,64,13
first,16019,64,51
first,16067,64,10
first,16171,64,27
first,16178,64,55
first,16203,64,42
first,16208,64,47
first,16289,64,28
first,16294,64,1
first,16296,64,60
first,16301,64,15
first,16305,64,38
first,16341,64,25
first,16370,64,34
first,16390,64,1
first,16407,64,16
first,16420,64,41
first,16444,64,12
first,16464,64,44
first,16466,64,20
first,16478,64,1
first,16501,64,38
first,16544,64,45
first,16559,64,45
first,16610,64,16
first,16663,64,39
first,16666,64,51
first,16669,64,42
first,16676,64,29
first,16703,64,32
first,16728,64,55
first,16790,64,31
first,16818,64,50
first,16829,64,18
first,16903,64,17
first,16918,64,51
first,16921,64,12
first,16998,64,25
first,17060,64,63
first,17077,64,30
first,17106,64,18
first,17125,64,58
first,17185,64,44
first,17188,64,40
first,17244,64,58
first,17261,64,33
first,17271,64,51
first,17301,64,32
first,17393,64,58
first,17459,64,4
first,17470,64,31
first,17548,64,31
first,17580,64,20
first,17603,64,21
first,17613,64,39
first,17624,64,35
first,17671,64,25
first,17690,64,27
first,17712,64,14
first,17726,64,27
first,17745,64,50
first,17781,64,41
first,17790,64,58
first,17871,64,36
first,17903,64,38
first,17920,64,50
first,18022,64,35
first,18032,64,41
first,18072,64,6
first,18142,64,59
first,18158,64,2
first,18311,64,23
first,18312,64,56
first,18315,64,33
first,18369,64,63
first,18377,64,57
first,18379,64,52
first,18406,64,30
first,18417,64,62
first,18490,64,46
first,18539,64,54
first,18542,64,33
first,18549,64,55
first,18573,64,42
first,18588,64,31
first,18603,64,55
first,18643,64,45
first,18681,64,32
first,18692,64,48
first,18709,64,4
first,18734,64,19
first,18747,64,62
first,18858,64,52
first,18860,64,64
first,18860,64,64
first,18871,64,27
first,18880,64,57
first,18883,64,17
first,18895,64,42
first,18929,64,52
first,18948,64,19
first,18956,64,31
first,19008,64,53
first,19022,64,38
first,19088,64,57
first,19090,64,44
first,19114,64,26
first,19149,64,12
first,19215,64,23
first,19227,64,57
first,19228,64,60
first,19242,64,60
first,19253,64,63
first,19256,64,41
first,19259,64,15
first,19275,64,6
first,19281,64,3
first,19319,64,51
first,19321,64,1
first,19322,64,36
first,19347,64,40
first,19366,64,26
first,19372,64,6
first,19374,64,37
first,19378,64,14
first,19406,64,38
first,19441,64,54
first,19466,64,24
first,19478,64,17
first,19485,64,11
first,19504,64,47
first,19537,64,38
first,19574,64,58
first,19613,64,21
first,19682,64,5
first,19684,64,27
first,19693,64,26
first,19727,64,32
first,19830,64,57
first,19911,64,31
first,19933,64,13
first,19947,64,16
first,19954,64,48
first,20017,64,54
first,20031,64,37
first,20041,64,47
first,20076,64,51
first,20109,64,16
first,20155,64,19
first,20186,64,50
first,20219,64,52
first,20221,64,25
first,20231,64,51
first,20246,64,57
first,20270,64,11
first,20294,64,53
first,20367,64,27
first,20407,64,30
first,20420,64,47
first,20455,64,56
first,20465,64,40
first,20579,64,33
first,20606,64,28
first,20624,64,35
first,20763,64,61
first,20778,64,50
first,20800,64,58
first,20809,64,29
first,20811,64,34
first,20832,64,63
first,20857,64,37
first,20866,64,23
first,20920,64,54
first,20924,64,51
first,20928,64,13
first,20962,64,58
first,20981,64,46
first,21104,64,6
first,21134,64,26
first,21139,64,29
first,21151,64,15
first,21205,64,11
first,21235,64,59
first,21277,64,26
first,21288,64,14
first,21351,64,29
first,21355,64,15
first,21400,64,24
first,21443,64,12
first,21473,64,32
first,21476,64,54
first,21517,64,10
first,21523,64,32
first,21599,64,17
first,21649,64,55
first,21673,64,42
first,21700,64,18
first,21739,64,9
first,21811,64,64
first,21811,64,64
first,21817,64,24
first,21837,64,5
first,21899,64,42
first,21942,64,41
first,21948,64,62
first,21957,64,7
first,21961,64,48
first,21970,64,43
first,21986,64,60
first,21987,64,4
first,22007,64,55
first,22025,64,3
first,22084,64,31
first,22100,64,26
first,22104,64,15
first,22112,64,21
first,22144,64,3
first,22163,64,56
first,22164,64,47
first,22184,64,12
first,22206,64,45
first,22241,64,31
first,22247,64,44
first,22280,64,49
first,22283,64,23
first,22344,64,37
first,22384,64,17
first,22389,64,64
first,22389,64,64
first,22407,64,23
first,22413,64,60
first,22432,64,18
first,22451,64,38
first,22493,64,24
first,22572,64,52
first,22605,64,63
first,22632,64,21
first,22636,64,50
first,22655,64,30
first,22747,64,9
first,22762,64,4
first,22780,64,34
first,22827,64,28
first,22900,64,17
first,22975,64,62
first,22999,64,25
first,23093,64,63
first,23106,64,56
first,23107,64,24
first,23122,64,54
first,23128,64,37
first,23132,64,7
first,23135,64,12
first,23136,64,1
first,23158,64,27
first,23185,64,47
first,23203,64,10
first,23234,64,58
first,23253,64,29
first,23345,64,28
first,23347,64,63
first,23360,64,12
first,23389,64,44
first,23435,64,42
first,23480,64,3
first,23492,64,26
first,23531,64,40
first,23544,64,39
first,23584,64,20
first,23588,64,44
first,23659,64,41
first,23687,64,48
first,23701,64,31
first,23728,64,58
first,23731,64,16
first,23739,64,22
first,23807,64,23
first,23818,64,50
first,23828,64,16
first,23921,64,32
first,23928,64,1
first,23980,64,29
first,23996,64,55
first,24042,64,22
first,24055,64,21
first,24056,64,44
first,24142,64,61
first,24195,64,40
first,24198,64,36
first,24207,64,22
first,24232,64,4
first,24267,64,19
first,24268,64,28
first,24272,64,19
first,24294,64,53
first,24301,64,30
first,24305,64,57
first,24310,64,54
first,24351,64,38
first,24375,64,22
first,24402,64,11
first,24436,64,52
first,24487,64,6
first,24531,64,59
first,24535,64,62
first,24554,64,39
first,24558,64,25
first,24611,64,34
first,24644,64,3
first,24662,64,11
first,24669,64,59
first,24673,64,19
first,24755,64,48
first,24758,64,44
first,24831,64,41
first,24844,64,40
first,24857,64,51
first,24875,64,11
first,24907,64,8
first,24940,64,48
first,25063,64,48
first,25070,64,56
first,25128,64,2
first,25163,64,26
first,25245,64,32
first,25273,64,62
first,25274,64,53
first,25281,64,14
first,25296,64,36
first,25353,64,47
first,25383,64,47
first,25406,64,50
first,25414,64,33
first,25485,64,35
first,25488,64,49
first,25524,64,57
first,25530,64,59
first,25548,64,34
first,25577,64,56
first,25590,64,42
first,25649,64,38
first,25707,64,16
first,25718,64,4
first,25742,64,31
first,25765,64,58
first,25772,64,4
first,25773,64,47
first,25778,64,2
first,25803,64,10
first,25810,64,37
first,25812,64,59
first,25887,64,62
first,25897,64,25
first,25928,64,16
first,25943,64,37
first,25978,64,23
first,25995,64,10
first,26002,64,64
first,26002,64,64
first,26005,64,24
first,26012,64,22
first,26041,64,42
first,26054,64,5
first,26071,64,41
first,26094,64,51
first,26105,64,20
first,26115,64,47
first,26190,64,15
first,26200,64,11
first,26359,64,52
first,26382,64,56
first,26450,64,37
first,26459,64,31
first,26533,64,5
first,26580,64,26
first,26594,64,51
first,26640,64,10
first,26663,64,41
first,26703,64,51
first,26731,64,41
first,26744,64,61
first,26758,64,22
first,26781,64,15
first,26876,64,62
first,26897,64,56
first,26938,64,31
first,26950,64,39
first,26965,64,17
first,26975,64,61
first,27024,64,12
first,27083,64,32
first,27106,64,63
first,27108,64,18
first,27111,64,37
first,27116,64,27
first,27138,64,64
first,27138,64,64
first,27157,64,20
first,27161,64,21
first,27173,64,52
first,27179,64,51
first,27210,64,1
first,27212,64,46
first,27213,64,48
first,27238,64,38
first,27323,64,57
first,27352,64,38
first,27366,64,46
first,27398,64,22
first,27410,64,35
first,27411,64,23
first,27500,64,31
first,27534,64,17
first,27635,64,50
first,27694,64,12
first,27708,64,31
first,27728,64,46
first,27733,64,54
first,27779,64,36
first,27820,64,26
first,27838,64,37
first,27852,64,11
first,27889,64,20
first,27944,64,42
first,27963,64,27
first,27986,64,47
first,27998,64,42
first,28035,64,37
first,28055,64,16
first,28080,64,53
first,28146,64,38
first,28179,64,20
first,28180,64,38
first,28194,64,29
first,28258,64,27
first,28260,64,47
first,28265,64,9
first,28269,64,19
first,28314,64,54
first,28327,64,44
first,28353,64,26
first,28371,64,42
first,28437,64,43
first,28438,64,28
first,28439,64,5
first,28485,64,56
first,28501,64,38
first,28509,64,8
first,28533,64,18
first,28545,64,2
first,28648,64,4
first,28670,64,38
first,28702,64,52
first,28737,64,47
first,28746,64,60
first,28761,64,34
first,28766,64,27
first,28790,64,43
first,28812,64,22
first,28840,64,55
first,28911,64,2
first,28946,64,64
first,28946,64,64
first,28978,64,60
first,28999,64,57
first,29030,64,58
first,29063,64,25
first,29070,64,14
first,29119,64,23
first,29132,64,16
first,29142,64,21
first,29149,64,30
first,29150,64,13
first,29158,64,50
first,29160,64,25
first,29202,64,12
first,29239,64,52
first,29250,64,3
first,29275,64,3
first,29298,64,18
first,29304,64,26
first,29323,64,51
first,29327,64,27
first,29471,64,13
first,29479,64,56
first,29592,64,34
first,29593,64,39
first,29646,64,40
first,29676,64,22
first,29693,64,44
first,29708,64,63
first,29781,64,33
first,29803,64,40
first,29815,64,14
first,29848,64,14
first,29888,64,24
first,29890,64,24
first,30037,64,30
first,30057,64,54
first,30073,64,31
first,30077,64,61
first,30097,64,40
first,30153,64,10
first,30190,64,18
first,30220,64,49
first,30221,64,48
first,30258,64,27
first,30269,64,24
first,30281,64,46
first,30332,64,50
first,30389,64,12
first,30452,64,52
first,30465,64,37
first,30470,64,19
first,30471,64,23
first,30475,64,12
first,30567,64,32
first,30596,64,53
first,30603,64,14
first,30607,64,48
first,30624,64,1
first,30642,64,22
first,30657,64,23
first,30859,64,43
first,30927,64,56
first,30941,64,48
first,30943,64,32
first,30958,64,6
first,30977,64,44
first,31004,64,16
first,31018,64,36
first,31022,64,36
first,31079,64,34
first,31084,64,54
first,31121,64,56
first,31162,64,54
first,31170,64,2
first,31301,64,14
first,31363,64,25
first,31404,64,62
first,31423,64,10
first,31431,64,23
first,31453,64,58
first,31454,64,25
first,31458,64,39
first,31482,64,29
first,31541,64,54
first,31560,64,62
first,31569,64,43
first,31575,64,48
first,31586,64,45
first,31595,64,61
first,31596,64,54
first,31626,64,62
first,31643,64,59
first,31655,64,22
first,31657,64,52
first,31705,64,11
first,31707,64,2
first,31717,64,11
first,31729,64,26
first,31747,64,35
first,31748,64,5
first,31791,64,20
first,31807,64,42
first,31809,64,1
first,31832,64,47
first,31842,64,55
first,31892,64,64
first,31892,64,64
first,31970,64,21
first,31990,64,8
first,32002,64,44
first,32021,64,9
first,32046,64,23
first,32057,64,5
first,32119,64,10
first,32156,64,3
first,32159,64,26
first,32192,64,46
first,32197,64,13
first,32204,64,35
first,32205,64,57
first,32217,64,18
first,32365,64,50
first,32385,64,13
first,32418,64,30
first,32435,64,39
first,32458,64,31
first,32482,64,38
first,32494,64,47
first,32533,64,18
first,32594,64,56
first,32601,64,20
first,32705,64,39
first,32719,64,51
first,32762,64,24
first,32777,64,29
first,32790,64,42
first,32799,64,2
first,32865,64,32
first,32895,64,45
first,32944,64,55
first,32985,64,37
first,32989,64,55
first,32992,64,3
first,33005,64,37
first,33040,64,47
first,33082,64,63
first,33083,64,32
first,33101,64,45
first,33165,64,61
first,33215,64,20
first,33226,64,34
first,33249,64,6
first,33266,64,45
first,33324,64,60
first,33333,64,6
first,33335,64,42
first,33388,64,51
first,33434,64,17
first,33519,64,14
first,33522,64,57
first,33530,64,43
first,33539,64,44
first,33546,64,44
first,33569,64,35
first,33592,64,39
first,33595,64,54
first,33599,64,15
first,33715,64,27
first,33801,64,41
first,33818,64,53
first,33832,64,24
first,33945,64,14
first,33974,64,17
first,33991,64,63
first,33999,64,49
first,34015,64,53
first,34041,64,2
first,34045,64,29
first,34055,64,62
first,34091,64,2
first,34132,64,51
first,34136,64,35
first,34143,64,38
first,34167,64,14
first,34188,64,41
first,34196,64,55
first,34238,64,27
first,34250,64,16
first,34256,64,11
first,34269,64,4
first,34307,64,39
first,34310,64,18
first,34384,64,17
first,34391,64,44
first,34444,64,42
first,34454,64,2
first,34475,64,23
first,34522,64,16
first,34538,64,6
first,34566,64,46
first,34571,64,26
first,34576,64,47
first,34589,64,48
first,34624,64,18
first,34696,64,13
first,34700,64,20
first,34734,64,60
first,34822,64,16
first,34860,64,36
first,34861,64,29
first,34882,64,53
first,34888,64,1
first,34976,64,30
first,35044,64,46
first,35061,64,1
first,35070,64,49
first,35194,64,30
first,35204,64,14
first,35227,64,26
first,35229,64,34
first,35248,64,64
first,35248,64,64
first,35296,64,18
first,35311,64,2
first,35335,64,15
first,35360,64,27
first,35396,64,17
first,35417,64,39
first,35423,64,41
first,35443,64,38
first,35494,64,20
first,35495,64,41
first,35548,64,31
first,35577,64,33
first,35594,64,61
first,35598,64,38
first,35644,64,38
first,35711,64,30
first,35725,64,25
first,35770,64,17
first,35858,64,29
first,35893,64,52
first,35917,64,32
first,35954,64,38
first,35988,64,34
first,35989,64,49
first,36003,64,43
first,36020,64,14
first,36058,64,50
first,36070,64,50
first,36081,64,45
first,36130,64,38
first,36150,64,50
first,36164,64,18
first,36170,64,56
first,36221,64,15
first,36223,64,50
first,36255,64,11
first,36317,64,40
first,36337,64,44
first,36373,64,4
first,36401,64,6
first,36421,64,7
first,36455,64,25
first,36477,64,5
first,36506,64,44
first,36567,64,42
first,36582,64,28
first,36596,64,24
first,36696,64,19
first,36758,64,37
first,36800,64,20
first,36810,64,54
first,36819,64,18
first,36896,64,56
first,36910,64,8
first,36917,64,35
first,36921,64,44
first,36940,64,35
first,36961,64,62
first,36983,64,37
first,37048,64,4
first,37049,64,58
first,37060,64,47
first,37078,64,64
first,37078,64,64
first,37082,64,39
first,37090,64,40
first,37169,64,9
first,37197,64,33
first,37199,64,6
first,37292,64,11
first,37316,64,63
first,37334,64,2
first,37353,64,46
first,37406,64,10
first,37418,64,24
first,37420,64,53
first,37423,64,24
first,37459,64,7
first,37461,64,15
first,37511,64,14
first,37561,64,44
first,37583,64,22
first,37586,64,49
first,37600,64,64
first,37600,64,64
first,37610,64,19
first,37647,64,2
first,37683,64,53
first,37702,64,25
first,37769,64,28
first,37772,64,57
first,37832,64,6
first,37852,64,14
first,37877,64,33
first,37946,64,52
first,37963,64,22
first,38007,64,33
first,38068,64,25
first,38168,64,11
first,38255,64,60
first,38268,64,40
first,38272,64,18
first,38273,64,57
first,38306,64,33
first,38319,64,27
first,38339,64,30
first,38355,64,57
first,38374,64,62
first,38424,64,11
first,38426,64,54
first,38556,64,45
first,38573,64,63
first,38580,64,42
first,38599,64,20
first,38609,64,30
first,38611,64,9
first,38612,64,60
first,38624,64,55
first,38648,64,26
first,38698,64,49
first,38709,64,47
first,38723,64,60
first,38725,64,2
first,38766,64,33
first,38787,64,39
first,38797,64,28
first,38846,64,14
first,38945,64,19
first,38975,64,23
first,39004,64,32
first,39007,64,62
first,39048,64,43
first,39051,64,1
first,39052,64,62
first,39060,64,30
first,39077,64,16
first,39102,64,49
first,39105,64,30
first,39169,64,30
first,39197,64,57
first,39217,64,50
first,39236,64,15
first,39248,64,51
first,39280,64,11
first,39302,64,44
first,39315,64,56
first,39324,64,28
first,39332,64,3
first,39392,64,11
first,39405,64,58
first,39406,64,32
first,39430,64,53
first,39467,64,12
first,39502,64,39
first,39521,64,29
first,39535,64,43
first,39595,64,47
first,39620,64,33
first,39621,64,63
first,39649,64,63
first,39688,64,54
first,39689,64,26
first,39702,64,4
first,39772,64,38
first,39798,64,30
first,39814,64,26
first,39851,64,60
first,39861,64,59
first,39898,64,32
first,39924,64,63
first,39973,64,33
first,39981,64,49
first,39995,64,16
first,40006,64,43
first,40022,64,51
first,40041,64,54
first,40048,64,40
first,40104,64,38
first,40116,64,3
first,40122,64,55
first,40193,64,26
first,40231,64,5
first,40262,64,28
first,40322,64,7
first,40399,64,27
first,40448,64,28
first,40473,64,2
first,40537,64,13
first,40544,64,44
first,40632,64,19
first,40662,64,5
first,40669,64,46
first,40710,64,11
first,40772,64,35
first,40810,64,54
first,40839,64,53
first,40885,64,35
first,40933,64,46
first,40980,64,35
first,41053,64,23
first,41062,64,35
first,41070,64,54
first,41092,64,7
first,41113,64,46
first,41116,64,62
first,41119,64,55
first,41198,64,28
first,41204,64,45
first,41208,64,42
first,41220,64,47
first,41223,64,8
first,41329,64,39
first,41397,64,44
first,41409,64,33
first,41467,64,46
first,41472,64,41
first,41479,64,39
first,41486,64,64
first,41486,64,64
first,41489,64,33
first,41510,64,61
first,41527,64,62
first,41543,64,57
first,41547,64,46
first,41635,64,7
first,41686,64,45
first,41721,64,45
first,41741,64,43
first,41749,64,27
first,41757,64,48
first,41770,64,60
first,41771,64,7
first,41832,64,41
first,41857,64,11
first,41906,64,52
first,41989,64,53
first,42015,64,18
first,42033,64,34
first,42072,64,59
first,42079,64,1
first,42102,64,2
first,42126,64,61
first,42173,64,13
first,42178,64,16
first,42186,64,16
first,42238,64,55
first,42246,64,55
first,42254,64,63
first,42279,64,34
first,42285,64,16
first,42288,64,32
first,42292,64,40
first,42323,64,64
first,42323,64,64
first,42336,64,25
first,42348,64,52
first,42414,64,53
first,42428,64,20
first,42431,64,60
first,42437,64,40
first,42452,64,23
first,42461,64,19
first,42478,64,60
first,42494,64,25
first,42526,64,13
first,42636,64,43
first,42661,64,30
first,42679,64,28
first,42680,64,49
first,42697,64,30
first,42728,64,14
first,42785,64,28
first,42788,64,26
first,42832,64,61
first,42836,64,4
first,42917,64,50
first,42949,64,6
first,42987,64,28
first,43014,64,23
first,43046,64,18
first,43107,64,36
first,43133,64,28
first,43156,64,36
first,43165,64,56
first,43201,64,24
first,43266,64,47
first,43270,64,43
first,43325,64,57
first,43403,64,27
first,43441,64,38
first,43449,64,56
first,43543,64,45
first,43545,64,41
first,43546,64,40
first,43688,64,55
first,43701,64,47
first,43706,64,58
first,43708,64,51
first,43717,64,15
first,43733,64,45
first,43794,64,44
first,43802,64,8
first,43844,64,3
first,43855,64,11
first,43937,64,45
first,43954,64,42
first,44079,64,44
first,44104,64,56
first,44124,64,18
first,44130,64,1
first,44133,64,3
first,44155,64,29
first,44193,64,56
first,44210,64,57
first,44256,64,21
first,44271,64,27
first,44302,64,52
first,44401,64,10
first,44432,64,23
first,44446,64,54
first,44479,64,47
first,44482,64,32
first,44485,64,52
first,44496,64,12
first,44534,64,46
first,44539,64,8
first,44584,64,52
first,44608,64,43
first,44612,64,27
first,44646,64,3
first,44655,64,2
first,44673,64,55
first,44686,64,12
first,44763,64,53
first,44777,64,60
first,44783,64,24
first,44886,64,32
first,44900,64,9
first,44935,64,63
first,44949,64,49
first,44976,64,35
first,44980,64,24
first,44986,64,48
first,44989,64,34
first,44991,64,50
first,45001,64,22
first,45009,64,32
first,45052,64,2
first,45059,64,51
first,45089,64,47
first,45140,64,29
first,45146,64,15
first,45150,64,16
first,45180,64,26
first,45197,64,34
first,45216,64,42
first,45222,64,35
first,45251,64,59
