first,63,64,64
first,63,64,64
first,111,64,64
first,111,64,64
first,159,64,64
first,159,64,64
first,207,64,64
first,207,64,64
first,255,64,64
first,255,64,64
first,303,64,64
first,303,64,64
first,351,64,64
first,351,64,64
first,399,64,64
first,399,64,64
first,447,64,64
first,447,64,64
first,495,64,64
first,495,64,64
first,543,64,64
first,543,64,64
first,591,64,64
first,591,64,64
first,639,64,64
first,639,64,64
first,687,64,64
first,687,64,64
first,735,64,64
first,735,64,64
first,783,64,64
first,783,64,64
first,831,64,64
first,831,64,64
first,879,64,64
first,879,64,64
first,927,64,64
first,927,64,64
first,975,64,64
first,975,64,64
first,1023,64,64
first,1023,64,64
first,1071,64,64
first,1071,64,64
first,1119,64,64
first,1119,64,64
first,1167,64,64
first,1167,64,64
first,1215,64,64
first,1215,64,64
first,1263,64,64
first,1263,64,64
first,1311,64,64
first,1311,64,64
first,1359,64,64
first,1359,64,64
first,1407,64,64
first,1407,64,64
first,1455,64,64
first,1455,64,64
first,1503,64,64
first,1503,64,64
first,1551,64,64
first,1551,64,64
first,1599,64,64
first,1599,64,64
first,1647,64,64
first,1647,64,64
first,1695,64,64
first,1695,64,64
first,1743,64,64
first,1743,64,64
first,1791,64,64
first,1791,64,64
first,1839,64,64
first,1839,64,64
first,1887,64,64
first,1887,64,64
first,1935,64,64
first,1935,64,64
first,1983,64,64
first,1983,64,64
first,2031,64,64
first,2031,64,64
first,2079,64,64
first,2079,64,64
first,2127,64,64
first,2127,64,64
first,2175,64,64
first,2175,64,64
first,2223,64,64
first,2223,64,64
first,2271,64,64
first,2271,64,64
first,2319,64,64
first,2319,64,64
first,2367,64,64
first,2367,64,64
first,2415,64,64
first,2415,64,64
first,2463,64,64
first,2463,64,64
first,2511,64,64
first,2511,64,64
first,2559,64,64
first,2559,64,64
first,2607,64,64
first,2607,64,64
first,2655,64,64
first,2655,64,64
first,2703,64,64
first,2703,64,64
first,2751,64,64
first,2751,64,64
first,2799,64,64
first,2799,64,64
first,2847,64,64
first,2847,64,64
first,2895,64,64
first,2895,64,64
first,2943,64,64
first,2943,64,64
first,2991,64,64
first,2991,64,64
first,3039,64,64
first,3039,64,64
first,3087,64,64
first,3087,64,64
first,3135,64,64
first,3135,64,64
first,3183,64,64
first,3183,64,64
first,3231,64,64
first,3231,64,64
first,3279,64,64
first,3279,64,64
first,3327,64,64
first,3327,64,64
first,3375,64,64
first,3375,64,64
first,3423,64,64
first,3423,64,64
first,3471,64,64
first,3471,64,64
first,3519,64,64
first,3519,64,64
first,3567,64,64
first,3567,64,64
first,3615,64,64
first,3615,64,64
first,3663,64,64
first,3663,64,64
first,3711,64,64
first,3711,64,64
first,3759,64,64
first,3759,64,64
first,3807,64,64
first,3807,64,64
first,3855,64,64
first,3855,64,64
first,3903,64,64
first,3903,64,64
first,3951,64,64
first,3951,64,64
first,3999,64,64
first,3999,64,64
first,4047,64,64
first,4047,64,64
first,4095,64,64
first,4095,64,64
first,4143,64,64
first,4143,64,64
first,4191,64,64
first,4191,64,64
first,4239,64,64
first,4239,64,64
first,4287,64,64
first,4287,64,64
first,4335,64,64
first,4335,64,64
first,4383,64,64
first,4383,64,64
first,4431,64,64
first,4431,64,64
first,4479,64,64
first,4479,64,64
first,4527,64,64
first,4527,64,64
first,4575,64,64
first,4575,64,64
first,4623,64,64
first,4623,64,64
first,4671,64,64
first,4671,64,64
first,4719,64,64
first,4719,64,64
first,4767,64,64
first,4767,64,64
first,4815,64,64
first,4815,64,64
first,4863,64,64
first,4863,64,64
first,4911,64,64
first,4911,64,64
first,4959,64,64
first,4959,64,64
first,5007,64,64
first,5007,64,64
first,5055,64,64
first,5055,64,64
first,5103,64,64
first,5103,64,64
first,5151,64,64
first,5151,64,64
first,5199,64,64
first,5199,64,64
first,5247,64,64
first,5247,64,64
first,5295,64,64
first,5295,64,64
first,5343,64,64
first,5343,64,64
first,5391,64,64
first,5391,64,64
first,5439,64,64
first,5439,64,64
first,5487,64,64
first,5487,64,64
first,5535,64,64
first,5535,64,64
first,5583,64,64
first,5583,64,64
first,5631,64,64
first,5631,64,64
first,5679,64,64
first,5679,64,64
first,5727,64,64
first,5727,64,64
first,5775,64,64
first,5775,64,64
first,5823,64,64
first,5823,64,64
first,5871,64,64
first,5871,64,64
first,5919,64,64
first,5919,64,64
first,5967,64,64
first,5967,64,64
first,6015,64,64
first,6015,64,64
first,6063,64,64
first,6063,64,64
first,6111,64,64
first,6111,64,64
first,6159,64,64
