10000,20,33.3971,0.221562
10000,20,36.3421,0.224753
10000,20,36.1221,0.230859
0,24,37.3186,0.231528
0,24,41.9198,0.235995
0,24,45.4357,0.228246
0,24,37.6522,0.227193
0,24,39.9569,0.222456
0,24,51.6178,0.235743
0,24,45.1101,0.233335
0,24,48.1061,0.228352
0,24,37.1031,0.223669
0,24,41.1001,0.224623
1000,24,47.9599,0.236364
1000,24,45.1881,0.244063
1000,24,46.9346,0.231092
1000,24,46.7968,0.226898
1000,24,35.7643,0.22721
1000,24,32.5175,0.224426
1000,24,52.3734,0.226106
1000,24,37.9393,0.22822
1000,24,46.8797,0.230769
1000,24,46.678,0.230169
10000,24,39.0174,0.233328
10000,24,36.8489,0.230259
10000,24,35.7086,0.235841
10000,24,39.7646,0.232076
10000,24,38.9427,0.230902
10000,24,38.2598,0.225465
10000,24,38.1626,0.229018
10000,24,38.4304,0.23187
10000,24,35.938,0.227599
10000,24,36.5738,0.231027
0,28,50.1965,0.233186
0,28,51.4956,0.233997
0,28,50.4475,0.22567
0,28,52.8827,0.234265
0,28,49.7546,0.224822
0,28,51.2772,0.231481
0,28,49.2026,0.228687
0,28,43.2232,0.22453
0,28,45.0469,0.230394
0,28,40.7953,0.227617
1000,28,50.7408,0.232101
1000,28,52.0041,0.230374
1000,28,48.991,0.229521
1000,28,42.5851,0.227121
1000,28,49.5004,0.22484
1000,28,46.3661,0.232396
1000,28,44.6974,0.230803
1000,28,51.0978,0.230003
1000,28,47.7194,0.224762
1000,28,44.2537,0.229698
10000,28,41.0084,0.234744
10000,28,42.253,0.235383
10000,28,43.9048,0.229556
10000,28,41.2829,0.236575
10000,28,38.4472,0.233196
10000,28,43.1229,0.224991
10000,28,41.1344,0.230351
10000,28,40.4003,0.223669
10000,28,41.7962,0.231062
10000,28,41.1098,0.231301
0,32,52.7054,0.224024
0,32,46.7784,0.238061
0,32,51.4408,0.233039
0,32,49.5495,0.231804
0,32,49.1903,0.225932
0,32,51.7645,0.235652
0,32,52.0196,0.235594
0,32,50.9278,0.230325
0,32,41.349,0.234629
0,32,40.4416,0.23355
1000,32,52.209,0.225436
1000,32,42.7356,0.240196
1000,32,46.958,0.234356
1000,32,45.8671,0.22585
1000,32,49.0715,0.230337
1000,32,49.218,0.232296
1000,32,48.6318,0.231212
1000,32,43.7656,0.231947
1000,32,48.1349,0.224045
1000,32,39.7758,0.222507
10000,32,35.1292,0.237176
10000,32,40.9733,0.229637
10000,32,43.824,0.231906
10000,32,41.9306,0.229082
10000,32,40.7642,0.229056
10000,32,44.4104,0.226996
10000,32,44.9918,0.224352
10000,32,40.3558,0.227757
10000,32,42.861,0.225662
10000,32,40.0904,0.224209
0,36,42.7347,0.232356
0,36,51.9105,0.231331
0,36,49.9077,0.230959
0,36,47.5986,0.232138
0,36,41.3215,0.225834
0,36,48.9776,0.225959
0,36,34.9366,0.233732
0,36,48.2923,0.228053
0,36,47.5364,0.232789
0,36,50.5215,0.235863
1000,36,50.732,0.232334
1000,36,52.7966,0.232086
1000,36,47.311,0.230527
1000,36,48.925,0.234816
1000,36,50.3323,0.230795
1000,36,47.6194,0.231145
1000,36,51.3093,0.231944
1000,36,52.2913,0.2286
1000,36,42.7875,0.228554
1000,36,49.1705,0.231963
10000,36,42.5868,0.229629
10000,36,44.1646,0.235241
10000,36,44.447,0.230795
10000,36,45.7623,0.238153
10000,36,42.9165,0.229956
10000,36,44.631,0.231067
10000,36,43.937,0.231193
10000,36,43.7518,0.239274
10000,36,43.0492,0.232591
10000,36,44.0459,0.236308
0,40,55.994,0.234104
0,40,49.9341,0.230323
0,40,46.8519,0.240101
0,40,32.0709,0.232191
0,40,51.5732,0.235368
0,40,52.7917,0.231561
0,40,49.0461,0.230619
0,40,51.3519,0.235219
0,40,32.703,0.235673
0,40,47.223,0.235636
1000,40,48.0221,0.231763
1000,40,52.8505,0.23359
1000,40,30.6966,0.228507
1000,40,49.8005,0.242023
1000,40,47.6239,0.229894
1000,40,52.0758,0.228097
1000,40,46.8689,0.231824
1000,40,53.4476,0.231533
1000,40,52.307,0.238702
1000,40,50.2169,0.232702
10000,40,46.2404,0.23024
10000,40,42.8432,0.232444
10000,40,44.3595,0.229289
10000,40,43.5109,0.232634
10000,40,46.268,0.234692
10000,40,45.8979,0.232462
10000,40,43.0718,0.233269
10000,40,46.0101,0.231804
10000,40,46.7521,0.232013
10000,40,47.1141,0.229623
