0,1,6.72463,0.183546
0,1,7.06887,0.183531
0,1,7.21268,0.182703
0,1,7.22628,0.183191
0,1,7.03333,0.182541
0,1,7.10074,0.183071
0,1,7.17594,0.182515
0,1,7.38138,0.182986
0,1,7.14629,0.182862
0,1,7.00312,0.182618
1000,1,22.7505,0.186367
1000,1,22.8459,0.182466
1000,1,22.8566,0.184124
1000,1,23.098,0.183176
1000,1,23.3965,0.183108
1000,1,22.8825,0.182343
1000,1,22.9054,0.183385
1000,1,22.8613,0.182598
1000,1,23.026,0.182027
1000,1,22.9649,0.183267
10000,1,165,0.18341
10000,1,165.223,0.182791
10000,1,165.055,0.182485
10000,1,165.095,0.182517
10000,1,165.104,0.183444
10000,1,165.143,0.183112
10000,1,165.069,0.182798
10000,1,165.171,0.183721
10000,1,164.932,0.182983
10000,1,165.151,0.183259
0,2,13.756,0.189228
0,2,20.4436,0.216016
0,2,13.8438,0.188596
0,2,15.8354,0.188864
0,2,20.5894,0.216409
0,2,16.0968,0.189239
0,2,17.2812,0.191057
0,2,19.148,0.192607
0,2,13.8228,0.189519
0,2,13.8564,0.188802
1000,2,21.2735,0.18815
1000,2,22.7306,0.186714
1000,2,24.2612,0.19842
1000,2,22.6116,0.189079
1000,2,29.9063,0.237052
1000,2,20.981,0.186315
1000,2,24.4723,0.216018
1000,2,26.5167,0.217278
1000,2,24.3595,0.198196
1000,2,27.7399,0.219288
10000,2,96.2514,0.198558
10000,2,93.08,0.18776
10000,2,96.2753,0.195298
10000,2,94.2337,0.188175
10000,2,96.0547,0.196686
10000,2,95.9128,0.198357
10000,2,96.4343,0.20152
10000,2,96.2312,0.199819
10000,2,96.4701,0.201806
10000,2,96.0758,0.196624
0,4,30.1555,0.222799
0,4,28.7067,0.216755
0,4,31.261,0.219632
0,4,33.8613,0.2536
0,4,28.3471,0.219429
0,4,30.7827,0.22049
0,4,30.3959,0.22445
0,4,30.2718,0.200083
0,4,39.9077,0.220503
0,4,28.1641,0.196495
1000,4,31.987,0.224973
1000,4,31.045,0.218947
1000,4,28.4536,0.224355
1000,4,30.6237,0.21978
1000,4,29.7055,0.223411
1000,4,31.1372,0.223383
1000,4,31.3572,0.220622
1000,4,30.8637,0.220754
1000,4,27.6806,0.198803
1000,4,35.8894,0.253947
10000,4,58.7755,0.219266
10000,4,58.8483,0.205966
10000,4,59.5855,0.220723
10000,4,58.8993,0.207779
10000,4,59.3341,0.223366
10000,4,59.7106,0.225694
10000,4,58.9107,0.219328
10000,4,61.0091,0.225182
10000,4,59.6738,0.222548
10000,4,59.4814,0.221518
0,8,40.313,0.247793
0,8,51.6593,0.24958
0,8,45.4073,0.228787
0,8,45.8988,0.247424
0,8,48.0575,0.225763
0,8,50.9782,0.257327
0,8,43.9494,0.254753
0,8,47.5943,0.229596
0,8,52.7489,0.24713
0,8,46.528,0.200319
1000,8,49.8539,0.222037
1000,8,47.7507,0.235789
1000,8,52.5288,0.213052
1000,8,49.3294,0.250308
1000,8,49.962,0.215973
1000,8,54.4001,0.245897
1000,8,49.206,0.229098
1000,8,49.0034,0.226066
1000,8,51.6169,0.2277
1000,8,42.5596,0.251733
10000,8,48.1195,0.209217
10000,8,48.6762,0.227658
10000,8,47.0046,0.260094
10000,8,53.1597,0.229179
10000,8,50.0736,0.216883
10000,8,48.3775,0.219751
10000,8,48.7353,0.231484
10000,8,46.1661,0.224639
10000,8,47.2439,0.25413
10000,8,46.9681,0.231576
0,12,50.2273,0.205197
0,12,51.1728,0.224035
0,12,51.6723,0.225307
0,12,51.8998,0.252604
0,12,52.3117,0.256617
0,12,55.7184,0.242387
0,12,51.7474,0.232754
0,12,50.2879,0.210029
0,12,56.1448,0.250193
0,12,51.258,0.21584
1000,12,56.144,0.246787
1000,12,51.4816,0.265802
1000,12,53.704,0.253356
1000,12,56.3222,0.247678
1000,12,54.2899,0.237833
1000,12,52.1163,0.223157
1000,12,52.0931,0.230379
1000,12,54.0094,0.228505
1000,12,53.5338,0.242406
1000,12,54.4558,0.229842
10000,12,51.7877,0.261515
10000,12,54.7916,0.235098
10000,12,54.3886,0.238733
10000,12,52.2121,0.233911
10000,12,53.1955,0.247653
10000,12,52.7542,0.25451
10000,12,51.664,0.23743
10000,12,53.566,0.23554
10000,12,53.6536,0.238452
10000,12,52.4309,0.231319
0,20,49.4074,0.261212
0,20,44.5376,0.264219
0,20,46.7243,0.26025
0,20,51.9144,0.232623
0,20,51.722,0.226233
0,20,48.9592,0.247762
0,20,50.1997,0.255906
