10000,74.3685,0.00230879
10000,74.3462,0.00227545
10000,74.3658,0.00221752
10000,74.326,0.00224286
10000,74.3374,0.00226593
10000,74.4549,0.00224554
10000,74.3157,0.0022359
10000,74.3482,0.00225164
10000,74.4443,0.00227897
10000,74.4173,0.00226404
