6,2,0,0,4356.73,268.655,269.77
6,2,0,0,4322.88,264.617,274.193
6,2,0,0,4351.02,267.416,269.563
6,2,0,0,4355.57,265.343,275.28
6,2,0,0,4306.71,264.751,266.459
6,2,0,0,4320.86,265.548,274.675
6,2,0,0,4318.24,265.886,270.645
6,2,0,0,4324.94,264.67,274.244
6,2,0,0,4322.53,266.037,270.722
6,2,0,0,4351.29,265.042,277.445
8,4,0,0,4206.45,668.403,264.009
8,4,0,0,3817.62,677.551,260.798
8,4,0,0,3970.74,668.047,274.464
8,4,0,0,3908.48,684.54,261.741
8,4,0,0,3862.08,663.701,272.066
8,4,0,0,4958.23,676.17,254.201
8,4,0,0,3956.22,657.33,263.029
8,4,0,0,4318.23,676.36,261.843
8,4,0,0,4275.24,700.042,277.127
8,4,0,0,3998.86,679.123,254.05
14,6,0,0,5641.45,853.801,248.469
14,6,0,0,4478.54,858.754,257.524
14,6,0,0,5888.05,838.956,238.191
14,6,0,0,4573.67,1159.62,291.22
14,6,0,0,7012.35,810.103,250.092
14,6,0,0,6243.39,706.551,231.641
14,6,0,0,5421.86,975.665,275.178
14,6,0,0,5767.14,795.861,245.104
14,6,0,0,4424.22,1136.53,312.134
14,6,0,0,4411.96,1649.27,291.331
20,8,0,0,4858.02,1260.9,292.705
20,8,0,0,5999.55,1377.66,255.804
20,8,0,0,3848.58,1415.12,259.037
20,8,0,0,5663.27,1321.48,272.759
20,8,0,0,4008.63,1237.1,279.259
20,8,0,0,5572.24,1220.72,234.191
20,8,0,0,5507.25,1319.26,291.149
20,8,0,0,4929.95,1290.84,274.198
20,8,0,0,4248.03,1259.04,285.631
20,8,0,0,3795.44,1485.7,267.859
24,12,0,0,6495.77,998.586,215.223
24,12,0,0,5068.81,1196.06,290.062
24,12,0,0,5961.25,988.74,213.949
24,12,0,0,4423.62,1007.77,209.236
24,12,0,0,7194.71,1181.59,239.15
24,12,0,0,4320.62,1114.68,231.205
24,12,0,0,4389.51,1162.63,264.949
24,12,0,0,4483.99,1025.21,208.779
24,12,0,0,5202.77,1087.81,227.218
24,12,0,0,5994.35,1171.8,286.6
30,14,0,0,5221.47,1278.37,226.392
