512,1,0,1000,65,-1,65.621,65.563
512,1,0,1000,65,-1,65.6504,65.5644
512,1,0,1000,65,-1,65.62,65.5626
512,1,0,1000,65,-1,65.6518,65.5619
512,1,0,1000,65,-1,65.6194,65.5622
512,1,0,1000,65,-1,65.6179,65.5628
512,1,0,1000,65,-1,65.6182,65.5622
512,1,0,1000,65,-1,65.6179,65.5623
512,1,0,1000,65,-1,65.6197,65.5624
512,1,0,1000,65,-1,65.6193,65.5622
512,4,0,1000,65,-1,16.6798,17.5598
512,4,0,1000,65,-1,16.6778,17.5593
512,4,0,1000,65,-1,16.6773,17.5599
512,4,0,1000,65,-1,16.6733,17.5648
512,4,0,1000,65,-1,16.6819,17.5641
512,4,0,1000,65,-1,16.6765,17.5585
512,4,0,1000,65,-1,16.675,17.559
512,4,0,1000,65,-1,16.6759,17.5636
512,4,0,1000,65,-1,16.6751,17.5599
512,4,0,1000,65,-1,16.6783,17.559
512,8,0,1000,65,-1,8.54931,9.34435
512,8,0,1000,65,-1,8.54497,9.34443
512,8,0,1000,65,-1,8.55158,9.34586
512,8,0,1000,65,-1,8.54833,9.34445
512,8,0,1000,65,-1,8.54393,9.34113
512,8,0,1000,65,-1,8.54937,9.34343
512,8,0,1000,65,-1,8.55142,9.34487
512,8,0,1000,65,-1,8.54228,9.34249
512,8,0,1000,65,-1,8.5519,9.34336
512,8,0,1000,65,-1,8.54913,9.34417
512,12,0,1000,65,-1,5.84134,6.53491
512,12,0,1000,65,-1,5.84388,6.53197
512,12,0,1000,65,-1,5.84526,6.5356
512,12,0,1000,65,-1,5.84518,6.53208
512,12,0,1000,65,-1,5.83949,6.53319
512,12,0,1000,65,-1,5.84563,6.53192
512,12,0,1000,65,-1,5.84847,6.53251
512,12,0,1000,65,-1,5.84327,6.5328
512,12,0,1000,65,-1,5.84731,6.53307
512,12,0,1000,65,-1,5.84472,6.53256
512,16,0,1000,65,-1,4.50731,5.11362
512,16,0,1000,65,-1,4.51014,5.11548
512,16,0,1000,65,-1,4.50629,5.11461
512,16,0,1000,65,-1,4.50828,5.11475
512,16,0,1000,65,-1,4.50758,5.11542
512,16,0,1000,65,-1,4.50996,5.1149
512,16,0,1000,65,-1,4.50759,5.11536
512,16,0,1000,65,-1,4.50851,5.11565
512,16,0,1000,65,-1,4.50732,5.1158
512,16,0,1000,65,-1,4.51113,5.11497
512,20,0,1000,65,-1,3.7127,4.26494
512,20,0,1000,65,-1,3.708,4.26424
512,20,0,1000,65,-1,3.70569,4.26585
512,20,0,1000,65,-1,3.70964,4.26473
512,20,0,1000,65,-1,3.71034,4.26753
512,20,0,1000,65,-1,3.7072,4.26488
512,20,0,1000,65,-1,3.7076,4.26246
512,20,0,1000,65,-1,3.70729,4.26345
512,20,0,1000,65,-1,3.70668,4.26291
512,20,0,1000,65,-1,3.70692,4.2661
512,24,0,1000,65,-1,3.1827,3.67868
512,24,0,1000,65,-1,3.18971,3.67813
512,24,0,1000,65,-1,3.18205,3.67861
512,24,0,1000,65,-1,3.18105,3.67897
512,24,0,1000,65,-1,3.18376,3.68005
512,24,0,1000,65,-1,3.18144,3.67787
512,24,0,1000,65,-1,3.17658,3.67887
512,24,0,1000,65,-1,3.18415,3.67868
512,24,0,1000,65,-1,3.18161,3.68603
512,24,0,1000,65,-1,3.18953,3.67901
512,28,0,1000,65,-1,2.80607,3.2967
512,28,0,1000,65,-1,2.82162,3.29044
512,28,0,1000,65,-1,2.81824,3.28939
512,28,0,1000,65,-1,2.80694,3.29628
512,28,0,1000,65,-1,2.8049,3.3005
512,28,0,1000,65,-1,2.80849,3.29432
512,28,0,1000,65,-1,2.80448,3.29637
512,28,0,1000,65,-1,2.81324,3.29739
512,28,0,1000,65,-1,2.81,3.28916
512,28,0,1000,65,-1,2.81099,3.28811
512,32,0,1000,65,-1,2.52239,2.98578
512,32,0,1000,65,-1,2.52977,2.97431
512,32,0,1000,65,-1,2.52438,2.9836
512,32,0,1000,65,-1,2.53246,2.98138
512,32,0,1000,65,-1,2.52506,2.97418
512,32,0,1000,65,-1,2.53331,2.97596
512,32,0,1000,65,-1,2.52863,2.98591
512,32,0,1000,65,-1,2.53189,2.97538
512,32,0,1000,65,-1,2.53444,2.97423
512,32,0,1000,65,-1,2.53664,2.97579
512,36,0,1000,65,-1,2.32758,2.7234
512,36,0,1000,65,-1,2.31328,2.73123
512,36,0,1000,65,-1,2.317,2.72516
512,36,0,1000,65,-1,2.32651,2.72144
512,36,0,1000,65,-1,2.32109,2.72996
512,36,0,1000,65,-1,2.3281,2.72332
512,36,0,1000,65,-1,2.32201,2.73074
512,36,0,1000,65,-1,2.31611,2.72011
512,36,0,1000,65,-1,2.32321,2.72576
512,36,0,1000,65,-1,2.33062,2.72305
512,40,0,1000,65,-1,2.15152,2.5198
512,40,0,1000,65,-1,2.16343,2.51669
512,40,0,1000,65,-1,2.15988,2.52508
512,40,0,1000,65,-1,2.15381,2.51552
