512,2,0,1000,65,65.5473,32.9874,33.6217
512,2,0,1000,65,65.5472,32.9861,33.6221
512,2,0,1000,65,65.5471,32.9854,33.6217
512,2,0,1000,65,65.5471,32.9851,33.6221
512,2,0,1000,65,65.5473,32.9872,33.6217
512,2,0,1000,65,65.5473,32.988,33.6219
512,2,0,1000,65,65.5473,32.9858,33.6214
512,2,0,1000,65,65.5475,32.9857,33.6216
512,2,0,1000,65,65.5474,32.9866,33.6226
512,2,0,1000,65,65.5471,33.01,33.6417
