512,24,0,1000,65,-1,3.14062,3.66702
512,24,0,1000,65,-1,3.14222,3.66738
512,24,0,1000,65,-1,3.14398,3.66805
512,24,0,1000,65,-1,3.14236,3.66712
512,24,0,1000,65,-1,3.14195,3.66677
512,24,0,1000,65,-1,3.14438,3.66716
512,24,0,1000,65,-1,3.14224,3.66714
512,28,0,1000,65,-1,2.76685,3.26197
512,28,0,1000,65,-1,2.76533,3.26136
512,28,0,1000,65,-1,2.76691,3.26232
512,28,0,1000,65,-1,2.76672,3.26245
512,28,0,1000,65,-1,2.76659,3.26153
512,28,0,1000,65,-1,2.76432,3.26233
512,28,0,1000,65,-1,2.76522,3.26195
512,28,0,1000,65,-1,2.76625,3.26307
512,28,0,1000,65,-1,2.76391,3.26233
512,28,0,1000,65,-1,2.76746,3.26099
512,32,0,1000,65,-1,2.48495,2.94585
512,32,0,1000,65,-1,2.48294,2.94551
512,32,0,1000,65,-1,2.4844,2.94578
512,32,0,1000,65,-1,2.48793,2.94564
512,32,0,1000,65,-1,2.48047,2.94627
512,32,0,1000,65,-1,2.48434,2.94549
512,32,0,1000,65,-1,2.48192,2.9457
512,32,0,1000,65,-1,2.48162,2.94619
512,32,0,1000,65,-1,2.48047,2.94543
512,32,0,1000,65,-1,2.48316,2.94551
512,36,0,1000,65,-1,2.26728,2.69282
512,36,0,1000,65,-1,2.27157,2.69283
512,36,0,1000,65,-1,2.26858,2.69283
512,36,0,1000,65,-1,2.26497,2.69284
512,36,0,1000,65,-1,2.26482,2.69348
512,36,0,1000,65,-1,2.26536,2.69251
512,36,0,1000,65,-1,2.26687,2.6925
512,36,0,1000,65,-1,2.26271,2.69291
512,36,0,1000,65,-1,2.26712,2.69272
512,36,0,1000,65,-1,2.26838,2.69256
512,40,0,1000,65,-1,2.09507,2.4876
512,40,0,1000,65,-1,2.09294,2.4885
512,40,0,1000,65,-1,2.09854,2.48499
512,40,0,1000,65,-1,2.09277,2.49287
512,40,0,1000,65,-1,2.09256,2.49828
512,40,0,1000,65,-1,2.09547,2.4845
512,40,0,1000,65,-1,2.09654,2.50392
512,40,0,1000,65,-1,2.10234,2.48371
512,40,0,1000,65,-1,2.0971,2.50514
512,40,0,1000,65,-1,2.09452,2.4977
512,4,3000,4000,459,-1,115.659,116.359
512,4,3000,4000,459,-1,115.665,116.424
512,4,3000,4000,459,-1,115.685,116.356
512,4,3000,4000,459,-1,115.662,116.358
512,4,3000,4000,459,-1,115.662,116.366
512,4,3000,4000,459,-1,115.659,116.364
512,4,3000,4000,459,-1,115.658,116.361
512,4,3000,4000,459,-1,115.665,116.363
512,4,3000,4000,459,-1,115.661,116.358
512,4,3000,4000,459,-1,115.663,116.356
512,8,7000,8000,984,-1,124.898,125.81
512,8,7000,8000,984,-1,125.349,125.924
512,8,7000,8000,984,-1,125.294,125.656
512,8,7000,8000,984,-1,125.258,125.903
512,8,7000,8000,984,-1,125.135,125.637
512,8,7000,8000,984,-1,125.136,125.843
512,8,7000,8000,984,-1,125.152,125.798
512,8,7000,8000,984,-1,125.101,125.718
512,8,7000,8000,984,-1,125.004,125.601
512,8,7000,8000,984,-1,124.892,125.57
512,12,11000,12000,1510,-1,128.674,129.308
512,12,11000,12000,1510,-1,128.676,129.319
512,12,11000,12000,1510,-1,128.674,129.308
512,12,11000,12000,1510,-1,128.674,129.305
512,12,11000,12000,1510,-1,128.674,129.304
512,12,11000,12000,1510,-1,128.675,129.303
512,12,11000,12000,1510,-1,128.676,129.316
512,12,11000,12000,1510,-1,128.675,129.304
512,12,11000,12000,1510,-1,128.675,129.306
512,12,11000,12000,1510,-1,128.675,129.304
512,16,15000,16000,2035,-1,131.098,131.685
512,16,15000,16000,2035,-1,131.096,131.681
512,16,15000,16000,2035,-1,131.096,131.686
512,16,15000,16000,2035,-1,131.096,131.686
512,16,15000,16000,2035,-1,131.096,131.686
512,16,15000,16000,2035,-1,131.098,131.681
512,16,15000,16000,2035,-1,131.099,131.692
512,16,15000,16000,2035,-1,131.096,131.681
512,16,15000,16000,2035,-1,131.099,131.695
512,16,15000,16000,2035,-1,131.099,131.683
512,20,19000,20000,2560,-1,132.992,133.554
512,20,19000,20000,2560,-1,132.995,133.567
512,20,19000,20000,2560,-1,132.993,133.56
512,20,19000,20000,2560,-1,132.994,133.556
512,20,19000,20000,2560,-1,132.996,133.559
512,20,19000,20000,2560,-1,132.995,133.558
512,20,19000,20000,2560,-1,132.994,133.566
512,20,19000,20000,2560,-1,132.992,133.556
512,20,19000,20000,2560,-1,132.995,133.567
512,20,19000,20000,2560,-1,132.992,133.555
512,24,23000,24000,3086,-1,134.605,135.122
512,24,23000,24000,3086,-1,134.604,135.13
512,24,23000,24000,3086,-1,134.605,135.132
512,24,23000,24000,3086,-1,134.607,135.136
512,24,23000,24000,3086,-1,134.603,135.121
512,24,23000,24000,3086,-1,134.606,135.124
512,24,23000,24000,3086,-1,134.606,135.127
512,24,23000,24000,3086,-1,134.607,135.125
512,24,23000,24000,3086,-1,134.606,135.13
512,24,23000,24000,3086,-1,134.603,135.126
512,28,27000,28000,3611,-1,136.056,136.566
512,28,27000,28000,3611,-1,136.055,136.564
512,28,27000,28000,3611,-1,136.056,136.569
512,28,27000,28000,3611,-1,136.057,136.57
512,28,27000,28000,3611,-1,136.054,136.564
512,28,27000,28000,3611,-1,136.058,136.567
512,28,27000,28000,3611,-1,136.055,136.562
512,28,27000,28000,3611,-1,136.058,136.567
512,28,27000,28000,3611,-1,136.059,136.582
512,28,27000,28000,3611,-1,136.053,136.557
512,32,31000,32000,4136,-1,137.328,137.791
512,32,31000,32000,4136,-1,137.33,137.805
512,32,31000,32000,4136,-1,137.327,137.795
512,32,31000,32000,4136,-1,137.331,137.807
512,32,31000,32000,4136,-1,137.332,137.793
512,32,31000,32000,4136,-1,137.333,137.806
512,32,31000,32000,4136,-1,137.323,137.787
512,32,31000,32000,4136,-1,137.325,137.793
512,32,31000,32000,4136,-1,137.33,137.793
512,32,31000,32000,4136,-1,137.331,137.786
512,36,35000,36000,4662,-1,138.687,139.221
512,36,35000,36000,4662,-1,138.687,139.156
512,36,35000,36000,4662,-1,138.683,139.159
512,36,35000,36000,4662,-1,138.686,139.189
512,36,35000,36000,4662,-1,138.683,139.136
512,36,35000,36000,4662,-1,138.685,139.148
512,36,35000,36000,4662,-1,138.689,139.142
512,36,35000,36000,4662,-1,138.684,139.194
512,36,35000,36000,4662,-1,138.687,139.132
512,36,35000,36000,4662,-1,138.684,139.158
512,40,39000,40000,5187,-1,139.965,141.076
512,40,39000,40000,5187,-1,139.985,143.501
512,40,39000,40000,5187,-1,139.938,142.753
512,40,39000,40000,5187,-1,139.932,140.946
512,40,39000,40000,5187,-1,139.931,142.841
512,40,39000,40000,5187,-1,139.961,141.13
512,40,39000,40000,5187,-1,139.956,143.073
512,40,39000,40000,5187,-1,139.955,143.562
512,40,39000,40000,5187,-1,140.187,145.411
512,40,39000,40000,5187,-1,140.237,145.897
512,40,0,100,6,-1,0.336966,0.26081
512,40,0,100,6,-1,0.345159,0.258695
512,40,0,100,6,-1,0.32674,0.260446
512,40,0,100,6,-1,0.333066,0.259236
512,40,0,100,6,-1,0.352113,0.261652
512,40,0,100,6,-1,0.341202,0.261468
512,40,0,100,6,-1,0.333029,0.25975
512,40,0,100,6,-1,0.344554,0.261079
512,40,0,100,6,-1,0.343584,0.260855
512,40,0,100,6,-1,0.343383,0.260787
512,40,0,2000,131,-1,4.14116,4.92625
512,40,0,2000,131,-1,4.14218,4.92512
512,40,0,2000,131,-1,4.14507,4.93717
512,40,0,2000,131,-1,4.14262,4.94457
512,40,0,2000,131,-1,4.1451,4.93345
512,40,0,2000,131,-1,4.14437,4.93146
512,40,0,2000,131,-1,4.14193,4.96729
512,40,0,2000,131,-1,4.13944,4.92848
512,40,0,2000,131,-1,4.14313,4.93278
512,40,0,2000,131,-1,4.14016,4.94504
512,40,0,0,0,-1,0.374254,0.0175732
512,40,0,0,0,-1,0.362353,0.0177043
512,40,0,0,0,-1,0.451111,0.0172913
512,40,0,0,0,-1,0.415877,0.0174181
512,40,0,0,0,-1,0.443571,0.0173959
512,40,0,0,0,-1,0.423276,0.017867
512,40,0,0,0,-1,0.44761,0.0172914
512,40,0,0,0,-1,0.447137,0.0177446
512,40,0,0,0,-1,0.405149,0.0183087
512,40,0,0,0,-1,0.438006,0.0175732
512,40,500,500,65,-1,1.83171,2.88946
512,40,500,500,65,-1,1.91362,3.27874
512,40,500,500,65,-1,1.88323,2.4518
512,40,500,500,65,-1,1.82101,1.81315
512,40,500,500,65,-1,1.82376,1.81864
512,40,500,500,65,-1,1.82504,1.84133
512,40,500,500,65,-1,1.82017,1.84401
512,40,500,500,65,-1,1.82859,1.83984
512,40,500,500,65,-1,1.82574,1.81534
512,40,500,500,65,-1,1.82344,1.8176
